PROJECT, SAMPLE_NUMBER, PROGRAM, SUB_PROGRAM, SAMPLING_POINT, SP_DESCRIPTION, SAMPLING_POINT_GROUP, CUSTOMER_SAMPLE_ID, QA_CODE, SAMPLED_BY, SAMPLED_DATE, RECD_DATE, RECEIPT_TEMP, REPORTED_NAME, COMPONENT, RESULT, UNITS, MRL, ANALYSIS_DATE, DEPTH, DEPTH_UNITS, COLLECT_TYPE, SAMPLE_NOTES, TEST_NOTES, RESULT_NOTES
OWRB-001_1509,OWRB-1678431-01,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Cadmium, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678431-01,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Antimony, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678431-01,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Barium, Dissolved",19.4,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678431-01,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Lead, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678431-01,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Uranium, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678430-04,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.D,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,SM2540C Total Dissolved Solids,Total Dissolved Solids,398,mg/L,10,3/10/2022 15:11,0,,GW,,,
OWRB-001_1509,OWRB-1678430-01,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Silver, Dissolved",<1.00,µg/L,1,3/17/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678430-01,OWRB,GMAP,WELL_211629,211629,Antlers,5000128.03.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/7/2022 19:06,3/10/2022 9:52,0.4,EPA130.1 Total Hardness as CaCO3,Total Hardness,134,mg/L,10,3/22/2022 11:22,0,,GW,,,
OWRB-001_1509,OWRB-1678431-02,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.B,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA300.0 Inorganic Anions,Fluoride,0.33,mg/L,0.1,3/18/2022 20:54,0,,GW,,,
OWRB-001_1509,OWRB-1678431-02,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.B,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA300.0 Inorganic Anions,Chloride,16.8,mg/L,3,3/18/2022 20:54,0,,GW,,,
OWRB-001_1509,OWRB-1678431-02,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.B,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA300.0 Inorganic Anions,Bromide,<0.10,mg/L,0.1,3/18/2022 20:54,0,,GW,,,
OWRB-001_1509,OWRB-1678431-03,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.C,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA353.2 Nitrate/Nitrite,Nitrate/Nitrite as Nitrogen,0.19,mg/L,0.05,3/16/2022 13:15,0,,GW,,,
OWRB-001_1509,OWRB-1678431-03,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.C,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA365.3M Dissolved Phosphorus,Dissolved Phosphorus,0.04,mg/L,0.01,3/16/2022 9:30,0,,GW,,,
OWRB-001_1509,OWRB-1678431-03,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.C,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA350.1 Ammonia as N,Ammonia as Nitrogen,0.2,mg/L,0.1,3/11/2022 15:47,0,,GW,,,
OWRB-001_1509,OWRB-1678432-01,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Calcium, Dissolved",2.62,mg/L,0.5,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678432-01,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Magnesium, Dissolved",<0.50,mg/L,0.5,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678432-01,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Sodium, Dissolved",205,mg/L,0.5,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678432-01,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Potassium, Dissolved",0.8,mg/L,0.5,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678432-01,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Silicon as Silica, Dissolved",15.2,mg/L,0.05,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678432-01,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Boron, Dissolved",251,µg/L,20,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678432-01,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Iron, Dissolved",<20.0,µg/L,20,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678432-01,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Beryllium, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678432-01,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Aluminum, Dissolved",<10.0,µg/L,10,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678432-01,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Vanadium, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678432-01,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Chromium, Dissolved",1.18,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678432-01,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Manganese, Dissolved",26.4,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678432-01,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Cobalt, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678432-01,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Nickel, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678432-01,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Copper, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678432-01,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Zinc, Dissolved",15.5,µg/L,5,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678432-01,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Arsenic, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678432-01,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Selenium, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678432-01,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Molybdenum, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678432-01,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Cadmium, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678432-01,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Antimony, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678432-01,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Barium, Dissolved",6.3,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678432-01,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Lead, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678432-01,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Uranium, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678431-04,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.D,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,SM2540C Total Dissolved Solids,Total Dissolved Solids,572,mg/L,10,3/10/2022 15:11,0,,GW,,,
OWRB-001_1509,OWRB-1678431-01,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Silver, Dissolved",<1.00,µg/L,1,3/17/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678431-02,OWRB,GMAP,WELL_123960,123960,Antlers,5000128.04.B,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 11:06,3/10/2022 9:52,0.4,EPA300.0 Inorganic Anions,Sulfate,68,mg/L,0.5,3/23/2022 19:59,0,,GW,,,
OWRB-001_1509,OWRB-1678432-02,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.B,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA300.0 Inorganic Anions,Fluoride,0.12,mg/L,0.1,3/18/2022 21:31,0,,GW,,,
OWRB-001_1509,OWRB-1678432-02,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.B,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA300.0 Inorganic Anions,Chloride,5.74,mg/L,3,3/18/2022 21:31,0,,GW,,,
OWRB-001_1509,OWRB-1678432-02,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.B,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA300.0 Inorganic Anions,Bromide,<0.10,mg/L,0.1,3/18/2022 21:31,0,,GW,,,
OWRB-001_1509,OWRB-1678432-03,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.C,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA353.2 Nitrate/Nitrite,Nitrate/Nitrite as Nitrogen,<0.05,mg/L,0.05,3/16/2022 13:17,0,,GW,,,
OWRB-001_1509,OWRB-1678432-03,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.C,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA365.3M Dissolved Phosphorus,Dissolved Phosphorus,<0.010,mg/L,0.01,3/16/2022 9:31,0,,GW,,,
OWRB-001_1509,OWRB-1678432-03,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.C,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,EPA350.1 Ammonia as N,Ammonia as Nitrogen,0.26,mg/L,0.1,3/11/2022 15:48,0,,GW,,,
OWRB-001_1509,OWRB-1678433-01,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Calcium, Dissolved",0.95,mg/L,0.5,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678433-01,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Magnesium, Dissolved",<0.50,mg/L,0.5,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678433-01,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Sodium, Dissolved",295,mg/L,0.5,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678433-01,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Potassium, Dissolved",0.61,mg/L,0.5,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678433-01,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Silicon as Silica, Dissolved",11.3,mg/L,0.05,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678433-01,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Boron, Dissolved",1590,µg/L,20,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678433-01,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Iron, Dissolved",<20.0,µg/L,20,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678433-01,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Beryllium, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678433-01,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Aluminum, Dissolved",<10.0,µg/L,10,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678433-01,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Vanadium, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678433-01,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Chromium, Dissolved",2.25,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678433-01,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Manganese, Dissolved",1.96,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678433-01,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Cobalt, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678433-01,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Nickel, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678433-01,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Copper, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678433-01,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Zinc, Dissolved",<5.00,µg/L,5,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678433-01,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Arsenic, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678433-01,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Selenium, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678433-01,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Molybdenum, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678433-01,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Cadmium, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678433-01,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Antimony, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678433-01,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Barium, Dissolved",4.68,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678433-01,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Lead, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678433-01,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Uranium, Dissolved",<1.00,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678433-02,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.B,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA300.0 Inorganic Anions,Fluoride,1.02,mg/L,0.1,3/18/2022 22:08,0,,GW,,,
OWRB-001_1509,OWRB-1678433-02,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.B,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA300.0 Inorganic Anions,Chloride,28,mg/L,3,3/18/2022 22:08,0,,GW,,,
OWRB-001_1509,OWRB-1678433-02,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.B,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA300.0 Inorganic Anions,Bromide,0.11,mg/L,0.1,3/18/2022 22:08,0,,GW,,,
OWRB-001_1509,OWRB-1678433-03,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.C,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA353.2 Nitrate/Nitrite,Nitrate/Nitrite as Nitrogen,<0.05,mg/L,0.05,3/16/2022 13:18,0,,GW,,,
OWRB-001_1509,OWRB-1678433-03,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.C,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA365.3M Dissolved Phosphorus,Dissolved Phosphorus,0.141,mg/L,0.01,3/16/2022 9:33,0,,GW,,,
OWRB-001_1509,OWRB-1678433-03,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.C,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA350.1 Ammonia as N,Ammonia as Nitrogen,0.36,mg/L,0.1,3/11/2022 15:49,0,,GW,,,
OWRB-001_1509,OWRB-1678434-01,OWRB,GMAP,WELL_156700,156700,Antlers,5000128.07.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 17:32,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Calcium, Dissolved",3.06,mg/L,0.5,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678434-01,OWRB,GMAP,WELL_156700,156700,Antlers,5000128.07.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 17:32,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Magnesium, Dissolved",0.57,mg/L,0.5,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678434-01,OWRB,GMAP,WELL_156700,156700,Antlers,5000128.07.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 17:32,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Sodium, Dissolved",190,mg/L,0.5,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678434-01,OWRB,GMAP,WELL_156700,156700,Antlers,5000128.07.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 17:32,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Potassium, Dissolved",0.65,mg/L,0.5,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678434-01,OWRB,GMAP,WELL_156700,156700,Antlers,5000128.07.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 17:32,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Silicon as Silica, Dissolved",14.3,mg/L,0.05,3/16/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678434-01,OWRB,GMAP,WELL_156700,156700,Antlers,5000128.07.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 17:32,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Boron, Dissolved",2300,µg/L,20,3/16/2022,0,,GW,,,
